Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027275,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027276,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027277,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027413,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027416,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027433,""
8,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027440,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027441,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027453,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027478,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027480,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027483,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027487,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027503,""
8,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027505,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027509,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027522,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027523,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027527,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027538,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027547,""
8,2700.635,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027725,""
8,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027726,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027734,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027738,""
8,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027771,""
