Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990904
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990905
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990906
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990941
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990943
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990944
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990947
14,2755.75,1,310726,1022511853,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990948
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300990952
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991017
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991018
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991019
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991036
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991040
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991054
14,2755.75,1,310726,1022511854,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991055
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991078
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991079
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991080
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991115
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991116
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991117
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991118
14,2755.75,1,310726,1022511855,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300993056
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991158
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991159
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991160
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991161
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991162
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991163
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991297
14,2755.75,1,310726,1022511856,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991298
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991320
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991321
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991322
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991323
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991344
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991345
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991346
14,2755.75,1,310726,1022511857,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991347
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991381
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991382
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991383
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991384
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991412
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991413
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991414
14,2755.75,1,310726,1022511858,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991415
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991519
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991520
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991522
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991523
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991524
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991525
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991526
14,2755.75,1,310726,1022511859,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991527
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991580
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991581
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991582
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991583
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991584
14,2755.75,1,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991585
14,826.725,0,310726,1022511860,101,WA003,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300991592
14,2755.75,1,310726,1022511861,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,300991624
14,2755.75,1,310726,1022511861,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,300991625
14,716.495,0,310726,1022511861,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA007,300991626
15,2755.75,1,310002,1002511701,102,WA001,9999A,WA001,300989178
15,2755.75,1,310002,1002511701,102,WA001,9999A,WA001,300989179
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989300
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989301
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989302
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989304
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989367
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989368
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989369
15,2755.75,1,310002,1002511704,102,WA001,9999A,WA001,300989370
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989371
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989372
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989373
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989374
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989439
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989440
15,2755.75,1,310002,1002511705,102,WA001,9999A,WA001,300989441
15,2700.635,1,310002,1002511705,102,WA001,9999A,WA001,300989458
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988612
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988613
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988615
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988631
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988632
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988655
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988656
15,2755.75,1,310015,1002511701,101,WA001,9999A-9999E,WA001,300988657
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988658
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988659
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988742
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988743
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988744
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988756
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988757
15,2755.75,1,310015,1002511702,101,WA001,9999A-9999E,WA001,300988763
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988764
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988765
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988813
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988814
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988834
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988835
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988873
15,2755.75,1,310015,1002511703,101,WA001,9999A-9999E,WA001,300988874
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988875
15,2700.635,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988876
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988927
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988932
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988939
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988980
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988981
15,2755.75,1,310015,1002511704,101,WA001,9999A-9999E,WA001,300988982
15,2755.75,1,310015,1052511701,101,ID002,3132A,ID010,300988351
15,2755.75,1,310015,1052511701,101,ID002,3132A,ID010,300988352
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988353
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988354
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988390
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988391
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988392
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988393
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988394
15,2755.75,1,310015,1052511702,101,ID002,3132A,ID010,300988395
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988396
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988397
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988459
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988460
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988461
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988462
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988463
15,2755.75,1,310015,1052511703,101,ID002,3117A-3123A-9999A-9999E,ID010,300988464
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988487
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988488
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988593
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988594
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988601
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988602
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988603
15,2755.75,1,310015,1052511704,101,ID002,3117A-3123A-9999A-9999E,ID010,300988604
15,55.115,0,310015,1052511706,101,ID002,3117A-3123A-9999A-9999E,ID002,300988693
15,2700.635,1,310015,1052511706,101,ID002,3117A-3123A-9999A-9999E,ID010,300988693
15,2755.75,1,310015,1052511712,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989107
15,2755.75,1,310015,1052511712,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989108
15,2755.75,1,310015,1052511712,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989109
15,2755.75,1,310015,1052511712,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989110
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989128
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989246
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989247
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989248
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989249
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989250
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989291
15,2755.75,1,310015,1052511713,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989292
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989307
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989310
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989312
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989318
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989342
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989343
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989344
15,2755.75,1,310015,1052511714,101,ID002,3117A-3123A-3132A-9999A-9999E,ID010,300989345
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989382
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989383
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989384
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989385
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989386
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989387
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989398
15,2755.75,1,310015,1052511715,101,ID002,3117A-3123A-9999A-9999E,ID010,300989400
15,2755.75,1,310015,1052511716,101,ID002,3117A-3123A-9999A-9999E,ID010,300989428
15,2755.75,1,310015,1052511716,101,ID002,3117A-3123A-9999A-9999E,ID010,300989429
15,2755.75,1,310015,1052511716,101,ID002,3117A-3123A-9999A-9999E,ID010,300989430
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988630
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988652
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988653
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988654
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988665
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988686
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988689
15,2755.75,1,310724,1012511701,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988690
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988704
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988705
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988739
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988740
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988741
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988750
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988753
15,2755.75,1,310724,1012511702,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988759
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988785
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988786
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988787
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988799
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988800
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988801
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988837
15,2755.75,1,310724,1012511703,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988838
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988839
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988840
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988843
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988864
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988904
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988905
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988906
15,2755.75,1,310724,1012511704,101,WA002,3040A-3045A-3053A-9999A,WA007,300988914
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988916
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988922
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988936
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988937
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988941
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988956
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988971
15,2755.75,1,310724,1012511705,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,300988975
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989013
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989014
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989015
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989033
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989034
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989035
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989161
15,2755.75,1,310724,1012511706,101,WA002,3040A-3045A-3053A-9999A,WA007,300989162
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989168
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989169
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989170
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989183
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989184
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989185
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989186
15,2755.75,1,310724,1012511707,101,WA002,3040A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989187
15,2755.75,1,310724,1012511708,101,WA002,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989203
15,2755.75,1,310724,1012511708,101,WA002,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989204
15,2755.75,1,310724,1012511708,101,WA002,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,WA007,300989205
