Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
ID002,WA001,,Order,102,,310015,233486-1-1-103,,16,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233486-1-1-104,,16,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233486-1-1-105,,16,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233486-1-1-109,,16,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233486-1-1-110,,16,2025-05-29 00:00:00,TX001,9999A
ID002,,,Order,102,,310015,233089-1-2-104,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,,,Order,102,,310086,233091-1-2-102,,23,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-2-107,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-2-108,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-2-109,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-2-110,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233285-1-2-111,,21.00009072,2025-05-29 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-105,,21.00009072,2025-05-29 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-106,,21.00009072,2025-05-29 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-107,,21.00009072,2025-05-29 00:00:00,MEX002,9999A
ID002,,,Order,102,,310015,233440-1-1-111,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-117,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-122,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-124,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-125,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-126,,14.99990928,2025-05-29 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-127,,14.99990928,2025-05-29 00:00:00,ID002,9999A
WA002,WA003,,Order,102,,310724,233281-1-1-101,,40,2025-05-30 00:00:00,WA007,9999E
ID002,WA001,,Order,102,,310015,232807-1-2-161,,20,2025-05-30 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-162,,20,2025-05-30 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-163,,20,2025-05-30 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-164,,20,2025-05-30 00:00:00,MEX002,9999A
WA001,,,Order,102,,310002,233017-1-2-104,,14.99990928,2025-05-30 00:00:00,WA001,9999E
WA001,,,Order,102,,310015,233311-1-1-109,,18.00018144,2025-05-30 00:00:00,WA001,9999A
WA001,,,Order,102,,310015,233311-1-1-110,,18.00018144,2025-05-30 00:00:00,WA001,9999A
ID002,,,Order,101,,310015,233366-1-1-104,,14.99990928,2025-05-30 00:00:00,ID002,3123A
ID002,,,Order,101,,310015,233366-1-1-105,,14.99990928,2025-05-30 00:00:00,ID002,3123A
ID002,,,Order,102,,310015,233440-1-1-105,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-108,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-101,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-102,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-103,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-104,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-105,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-106,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-107,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-108,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-109,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-110,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-111,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-112,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-113,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-114,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-115,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-116,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-117,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-118,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-119,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-120,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-129,,14.99990928,2025-05-30 00:00:00,ID002,9999A
ID002,WA001,,Order,102,,310015,232501-1-6-122,,14.99990928,2025-05-31 00:00:00,ID010,9999E
ID002,WA001,,Order,102,,310015,232501-1-6-121,,14.99990928,2025-05-31 00:00:00,ID010,9999E
ID002,WA001,,Order,102,,310015,232501-1-6-123,,14.99990928,2025-05-31 00:00:00,ID010,9999E
ID002,WA001,,Order,102,,310015,232501-1-6-124,,14.99990928,2025-05-31 00:00:00,ID010,9999E
ID002,WA001,,Order,102,,310015,232807-1-1-122,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-124,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-111,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-112,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-115,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-116,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-1-126,,20,2025-05-31 00:00:00,MEX002,9999A
ID002,,,Order,102,,310015,233497-1-1-101,,14.99990928,2025-05-31 00:00:00,ID002,9999A
ID002,,,Order,101,,310086,232675-1-6-114,,20,2025-06-01 00:00:00,ID010,3140A
WA002,WA003,,Order,101,,310724,233107-1-1-101,,160,2025-06-01 00:00:00,WA007,9999E
ID002,WA001,,Order,102,,310015,232807-1-2-135,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233444-1-2-104,,16,2025-06-01 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233444-1-2-105,,16,2025-06-01 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,233444-1-2-106,,16,2025-06-01 00:00:00,TX001,9999A
ID002,WA001,,Order,102,,310015,232759-1-2-102,,0.019958269,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-129,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-130,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-131,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-132,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-133,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-134,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-136,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-137,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-138,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-139,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-140,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-141,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-142,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-143,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-144,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-145,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-146,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-147,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-148,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-149,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-150,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-151,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-152,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-153,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-154,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-155,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-156,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-157,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-158,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-159,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,232807-1-2-160,,20,2025-06-01 00:00:00,MEX002,9999A
WA002,,,Order,102,,310724,232893-1-1-101,,14.99990928,2025-06-01 00:00:00,WA002,9999A
WA003,,,Order,102,,310726,233235-1-1-103,,200,2025-06-01 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233238-1-1-101,,200,2025-06-01 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233238-1-1-102,,200,2025-06-01 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233238-1-1-103,,200,2025-06-01 00:00:00,WA007,9999E
ID002,WA001,,Order,102,,310015,233369-1-1-101,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-102,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-103,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233369-1-1-104,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233374-1-1-101,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233374-1-1-102,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233374-1-1-103,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,,,Order,102,,310015,233384-1-1-101,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-101,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-102,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-103,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-104,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-105,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233423-1-1-106,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233491-1-1-101,,21.00009072,2025-06-01 00:00:00,MEX002,9999A
ID002,WA001,,Order,102,,310015,233507-1-1-101,,20,2025-06-01 00:00:00,MEX002,9999A
ID002,,,Order,102,,310015,233529-1-1-101,,32.80014515,2025-06-01 00:00:00,MEX002,9999A
WA001,,,Order,102,,310774,232483-1-3-110,,19,2025-06-02 00:00:00,WA001,9999A
WA001,,,Order,102,,310015,233156-1-3-107,,14.99990928,2025-06-02 00:00:00,WA001,9999A
WA001,,,Order,101,,310002,233315-1-1-101,,40,2025-06-02 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-123,,14.99990928,2025-06-02 00:00:00,WA001,9999A
ID002,,,Order,102,,310015,233440-1-1-106,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-113,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-115,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-121,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-130,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-131,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-132,,14.99990928,2025-06-02 00:00:00,ID002,9999A
ID002,,,Order,101,,310768,232513-1-5-113,,20,2025-06-03 00:00:00,ID010,3200A
ID002,,,Order,101,,310768,232513-1-5-114,,20,2025-06-03 00:00:00,ID010,9999A
WA001,,,Order,102,,310002,233225-1-1-101,,20,2025-06-03 00:00:00,WA001,9999A
WA001,,,Order,102,,310002,233225-1-1-102,,20,2025-06-03 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-120,,14.99990928,2025-06-03 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-122,,14.99990928,2025-06-03 00:00:00,WA001,9999A
ID002,,,Order,102,,310015,233440-1-1-101,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-103,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-116,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-124,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-133,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-134,,14.99990928,2025-06-03 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-135,,14.99990928,2025-06-03 00:00:00,ID002,9999A
WA003,,,Order,102,,310726,233262-1-1-102,,80,2025-06-04 00:00:00,WA007,9999E
WA003,,,Order,102,,310726,233241-1-1-101,,200,2025-06-04 00:00:00,WA007,9999E
ID002,,,Order,102,,310015,232701-1-6-121,,14.99990928,2025-06-04 00:00:00,ID010,9999A
WA001,,,Order,102,,310002,232487-1-2-108,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-106,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-107,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-109,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-121,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,101,,310015,233327-1-1-124,,14.99990928,2025-06-04 00:00:00,WA001,9999A
ID002,,,Order,102,,310015,233440-1-1-110,,14.99990928,2025-06-04 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-112,,14.99990928,2025-06-04 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233440-1-1-123,,14.99990928,2025-06-04 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-136,,14.99990928,2025-06-04 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-137,,14.99990928,2025-06-04 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-138,,14.99990928,2025-06-04 00:00:00,ID002,9999A
WA001,,,Order,102,,310002,EDI141670,,14.99990928,2025-06-04 00:00:00,WA001,9999A
WA001,,,Order,102,,310015,232743-1-6-111,,14.99990928,2025-06-05 00:00:00,WA001,9999A
WA001,,,Order,102,,310015,233156-1-3-108,,14.99990928,2025-06-05 00:00:00,WA001,9999A
WA002,WA003,,Order,102,,310724,233281-1-3-104,,40,2025-06-05 00:00:00,WA007,9999E
WA002,WA003,,Order,102,,310724,233281-1-3-105,,40,2025-06-05 00:00:00,WA007,9999E
WA001,,,Order,102,,310002,233322-1-2-103,,200,2025-06-05 00:00:00,WA001,9999A
ID002,,,Order,102,,310015,233450-1-1-128,,14.99990928,2025-06-05 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-139,,14.99990928,2025-06-05 00:00:00,ID002,9999A
ID002,,,Order,102,,310015,233450-1-1-140,,14.99990928,2025-06-05 00:00:00,ID002,9999A
WA003,,,Order,101,,310726,233227-1-1-103,,400,2025-06-06 00:00:00,WA007,3007S
WA003,,,Order,102,,310726,233244-1-1-101,,240,2025-06-06 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233232-1-1-101,,200,2025-06-06 00:00:00,WA007,9999E
WA002,,,Order,102,,310726,233506-1-2-101,,15.20021773,2025-06-06 00:00:00,WA011,9999A
ID002,,,Order,102,,310015,233479-1-2-101,,5.000090719,2025-06-06 00:00:00,ID010,9999A
WA001,,,Order,102,,310774,232483-1-3-111,,19,2025-06-06 00:00:00,WA001,9999A
WA001,,,Order,102,,310774,232483-1-4-112,,19,2025-06-06 00:00:00,WA001,9999A
WA001,,,Order,102,,310018,233175-1-1-101,,14.99990928,2025-06-06 00:00:00,WA001,9999A
WA001,,,Order,102,,310018,233175-1-1-102,,14.99990928,2025-06-06 00:00:00,WA001,9999A
ID002,,,Order,102,,310015,233463-1-1-101,,14.99990928,2025-06-06 00:00:00,ID002,3117A
ID002,,,Order,101,,310015,233510-1-1-116,,14.99990928,2025-06-06 00:00:00,ID002,3123A
ID002,,,Order,101,,310015,233510-1-1-117,,14.99990928,2025-06-06 00:00:00,ID002,3123A
ID002,,,Order,101,,310015,233510-1-1-118,,14.99990928,2025-06-06 00:00:00,ID002,3123A
WA003,,,Order,102,,310726,233235-1-1-101,,200,2025-06-07 00:00:00,WA007,9999E
WA003,,,Order,102,,310726,233235-1-1-102,,200,2025-06-07 00:00:00,WA007,9999E
WA003,,,Order,102,,310726,233262-1-1-104,,80,2025-06-07 00:00:00,WA007,9999E
WA002,,,Order,101,,310726,232664-1-1-102,,40,2025-06-08 00:00:00,WA007,3035A
ID002,,,Order,101,,310724,233509-1-1-114,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-115,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-116,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-117,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-118,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-119,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-120,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-108,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-109,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-110,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-111,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-112,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-113,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-103,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-104,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-105,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-106,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-107,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-102,,14.99990928,2025-06-08 00:00:00,ID010,9999E
ID002,,,Order,101,,310724,233509-1-1-101,,14.99990928,2025-06-08 00:00:00,ID010,9999E
WA002,WA002,,Order,101,,310726,232948-1-2-103,,20,2025-06-09 00:00:00,WA007,9999E
WA003,WA002,,Order,101,,310724,233472-1-1-103,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-104,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-108,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-109,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-102,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-111,,12,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-110,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-107,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-105,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-106,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,101,,310724,233472-1-1-101,,18.00018144,2025-06-09 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-111,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-115,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-116,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-117,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-118,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-119,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-120,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-113,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-114,,20,2025-06-10 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233382-1-1-112,,20,2025-06-10 00:00:00,WA007,9999A
WA003,,,Order,102,,310726,233263-1-1-101,,80,2025-06-11 00:00:00,WA007,9999E
WA002,,,Order,101,,310726,232663-1-1-102,,20,2025-06-11 00:00:00,WA007,3035A
WA003,,,Order,101,,310726,233258-1-1-104,,100,2025-06-11 00:00:00,WA007,3025S
WA003,WA002,,Order,101,,310726,233204-1-1-101,,40,2025-06-11 00:00:00,WA007,9999E
ID002,,,Order,102,,310015,232701-1-6-122,,14.99990928,2025-06-11 00:00:00,ID010,9999A
WA002,,,Order,101,,310726,232663-1-1-101,,120,2025-06-12 00:00:00,WA007,3035A
WA003,,,Order,101,,310726,232128-1-7-128,,100,2025-06-12 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232128-1-7-126,,100,2025-06-12 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232128-1-7-127,,100,2025-06-12 00:00:00,WA007,3007DRYGUM
WA003,,,Order,101,,310726,232130-1-8-120,,40,2025-06-12 00:00:00,WA007,3007DRYGUM
WA002,,,Order,101,,310726,233223-1-1-103,,60,2025-06-12 00:00:00,WA007,9999E
WA002,WA002,,Order,101,,310726,233205-1-1-102,,20,2025-06-12 00:00:00,WA007,9999E
ID002,,,Order,101,,310086,232869-1-5-122,,19,2025-06-12 00:00:00,ID010,3140A
ID002,,,Order,101,,310086,232869-1-5-121,,19,2025-06-13 00:00:00,ID010,3140A
WA002,,,Order,102,,310724,232935-1-3-103,,40,2025-06-14 00:00:00,WA007,9999E
ID002,WA001,,Order,101,,310015,233528-1-1-101,,16,2025-06-15 00:00:00,TX001,3123A
ID002,WA001,,Order,101,,310015,233528-1-1-102,,16,2025-06-15 00:00:00,TX001,3123A
WA002,WA003,,Order,101,,310726,232948-1-2-104,,20,2025-06-16 00:00:00,WA007,9999E
WA003,WA002,,Order,102,,310726,232381-1-3-103,,40,2025-06-16 00:00:00,WA007,9999A
WA003,WA002,,Order,102,,310726,233118-1-2-102,,60,2025-06-16 00:00:00,WA007,9999A
ID002,,,Order,101,,310086,232869-1-5-123,,19,2025-06-16 00:00:00,ID010,3140A
WA003,,,Order,101,,310726,233258-1-1-101,,80,2025-06-16 00:00:00,WA007,3025S
WA003,,,Order,101,,310726,233066-1-1-101,,20,2025-06-17 00:00:00,WA007,9999E
ID002,,,Order,101,,310086,232869-1-5-124,,19,2025-06-17 00:00:00,ID010,3140A
ID002,,,Order,101,,310086,232869-1-5-125,,19,2025-06-17 00:00:00,ID010,3140A
WA003,,,Order,101,,310726,233258-1-1-103,,80,2025-06-17 00:00:00,WA007,3025S
WA002,WA003,,Order,102,,310726,233433-1-1-101,,40,2025-06-18 00:00:00,WA007,9999A
WA002,,,Order,102,,310724,233232-1-1-102,,200,2025-06-18 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233232-1-1-104,,200,2025-06-18 00:00:00,WA007,9999E
WA002,,,Order,102,,310724,233232-1-1-105,,80,2025-06-18 00:00:00,WA007,9999E
WA003,,,Order,102,,310726,233236-1-1-103,,200,2025-06-18 00:00:00,WA007,9999E
WA003,,,Order,102,,310726,233263-1-1-102,,80,2025-06-18 00:00:00,WA007,9999E
WA002,,,Order,101,,310726,232664-1-1-101,,160,2025-06-21 00:00:00,WA007,3035A
ID002,,,Order,101,,310086,232869-1-5-126,,19,2025-06-23 00:00:00,ID010,3140A
WA003,,,Order,102,,310726,233241-1-1-102,,120,2025-06-25 00:00:00,WA007,9999E
