W_INSERT_DT,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,ALLOCATED_ORDER_NUM,Allocation Date
2025-05-03 00:00:00,WA002,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,8,"",
2025-05-03 00:00:00,WA002,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,8,"",
2025-05-03 00:00:00,WA002,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,8,"",
2025-05-03 00:00:00,WA002,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,8,"",
2025-05-03 00:00:00,WA003,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,9,"",
2025-05-03 00:00:00,WA004,310015,WA001,101,9999A-9999E,40,"",
2025-05-03 00:00:00,WA004,310015,WA001,101,9999A-9999E,41,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3041A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,12,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3041A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,12,233067-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3041A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,18,233067-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3041A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,19,233067-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3041A-3045A-3053A-9999A-9999E,11,233067-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,11,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,12,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,13,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,13,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,13,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,14,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,14,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,15,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,16,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,16,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,17,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,18,232865-1-3-108,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,19,232865-1-3-108,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,20,232946-1-2-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,28,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,12,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,13,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,13,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,13,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,14,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,14,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,15,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,15,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,16,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,16,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,17,232865-1-3-108,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,17,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,18,232865-1-3-108,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,19,232865-1-3-108,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,22,232946-1-2-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-3055A-3055A-9999A-9999E,26,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-9999A-9999C-9999E,11,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-9999A-9999C-9999E,15,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-9999A-9999C-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3045A-3053A-9999A-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3053A-3055A-3055A-9999A-9999E,102,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-3053A-9999A-9999E,11,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3043A-9999A,24,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A,39,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,12,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,14,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,14,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999C-9999E,16,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,13,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,14,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,14,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,16,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,17,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-3055A-3055A-9999A-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,26,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,28,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,39,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,50,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A,52,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,14,232865-1-3-109,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,17,233107-1-1-103,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,39,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,40,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,41,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,42,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,43,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,44,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,73,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,74,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,74,232707-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,39,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,41,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,42,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,43,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,73,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A-9999C,74,232707-1-1-101,
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-3053A-9999A-9999E,11,"",
2025-05-03 00:00:00,WA007,310724,WA002,101,3040A-9999A,11,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,3001A-3003S-3004A-9999A-9999C-9999CS-9999E,113,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,77,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,3035A-9999A-9999E,77,233064-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,76,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,77,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,78,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,79,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,80,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C,88,232970-1-3-103,
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999CS,77,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999C-9999E,76,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999E,77,"",
2025-05-03 00:00:00,WA007,310726,WA002,101,9999A-9999E,77,233064-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA002,102,9999A,76,"",
2025-05-03 00:00:00,WA007,310726,WA002,102,9999A,78,"",
2025-05-03 00:00:00,WA007,310726,WA002,102,9999A,79,"",
2025-05-03 00:00:00,WA007,310726,WA002,102,9999A,88,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,8,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,16,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,13,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,8,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,10,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,13,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,16,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,19,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,24,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,13,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,8,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,10,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3035A-9999A-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,10,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3007S-3025S-3033A-3035A-9999A-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,13,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,24,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,40,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999E,40,233198-1-1-103,
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM,55,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,49,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,51,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,52,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,53,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,54,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,55,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,55,232128-1-6-123,
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,56,232128-1-6-123,
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO,57,232128-1-6-123,
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,12,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,21,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,21,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007FO-3007S-3025S-9999A-9999C-9999CS-9999E,22,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,16,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007DRYGUM-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3007FO,55,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3005WGUM-3005WGUM-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007DRYGUM-3007FO,49,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,50,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,15,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,233169-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,33,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,233226-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,233064-1-2-105,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,35,233188-1-1-102,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,42,233115-1-1-102,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,11,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,12,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,18,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,21,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,26,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,27,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999E,33,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,27,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-3035A-9999A-9999E,12,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-9999A-9999C-9999CS-9999E,15,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-9999A-9999C-9999CS-9999E,22,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-9999A-9999C-9999CS-9999E,29,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3007S-3025S-9999A-9999E,22,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3015A-3035A-9999A-9999C-9999CS-9999E,20,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3015A-3035A-9999A-9999E,20,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,233183-1-1-104,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,34,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,38,232800-1-3-109,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-3035A-9999A-9999E,35,233188-1-1-102,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,15,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,27,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,27,233183-1-1-104,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,34,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,34,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,35,233064-1-2-105,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999C-9999CS-9999E,48,233077-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,15,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,27,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,31,233032-1-1-101,
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3033A-9999A-9999E,34,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,14,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,17,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,18,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,19,"",
2025-05-03 00:00:00,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,20,"",
