Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029830,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029831,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029832,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029833,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029880,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029882,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029883,""
6,2755.75,1,310726,1022514753,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029884,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029902,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029903,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029955,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029956,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029957,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029969,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029970,""
6,2755.75,1,310726,1022514754,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301029971,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030092,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030094,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030095,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030096,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030098,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030099,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030121,""
6,2755.75,1,310726,1022514755,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030122,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030153,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030154,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030155,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030156,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030221,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030222,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030223,""
6,2755.75,1,310726,1022514756,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030224,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030279,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030389,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030390,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030406,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030433,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030434,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030436,""
6,2755.75,1,310726,1022514757,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030437,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030448,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030449,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030450,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030451,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030464,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030465,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030494,""
6,2755.75,1,310726,1022514758,101,WA003,3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA003,301030495,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030511,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030512,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030513,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030514,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030538,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030539,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030540,""
6,2755.75,1,310726,1022514759,101,WA003,3025S-9999A-9999C-9999CS-9999E,WA003,301030541,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030767,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030768,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030769,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030770,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030771,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030772,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030773,""
6,2755.75,1,310726,1022514760,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030774,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030824,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030825,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030826,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030854,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030855,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030856,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030886,""
6,2755.75,1,310726,1022514761,101,WA003,9999A-9999C-9999CS-9999E,WA003,301030887,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030888,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030889,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030890,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030915,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030916,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030917,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030950,""
6,2755.75,1,310726,1022514762,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA003,301030951,""
6,2755.75,1,310726,1022514763,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301030952,""
6,2755.75,1,310726,1022514763,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301030953,""
6,2755.75,1,310726,1022514763,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301031002,""
6,2535.29,1,310726,1022514763,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA003,301031004,""
7,992.07,0,310002,1002514601,102,WA001,9999A,WA001,301028077,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028078,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028079,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028080,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028153,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028158,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028162,""
7,2755.75,1,310002,1002514601,102,WA001,9999A,WA001,301028163,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028225,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028244,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028246,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028251,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028257,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028259,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028260,""
7,2755.75,1,310002,1002514602,102,WA001,9999A,WA001,301028271,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028313,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028314,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028315,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028316,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028317,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028319,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028320,""
7,2755.75,1,310002,1002514603,102,WA001,9999A,WA001,301028321,""
7,2755.75,1,310002,1002514604,102,WA001,9999A,WA001,301028376,""
7,2755.75,1,310002,1002514604,102,WA001,9999A,WA001,301028377,""
7,2755.75,1,310002,1002514604,102,WA001,9999A,WA001,301028378,""
7,2755.75,1,310002,1002514604,102,WA001,9999A,WA001,301028379,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027044,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027045,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027046,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027048,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027049,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027050,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027051,""
7,2755.75,1,310015,1052514601,101,ID002,3117A-3123A-9999A-9999E,ID002,301027052,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027123,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027124,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027126,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027129,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027131,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027134,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027135,""
7,2755.75,1,310015,1052514602,101,ID002,3117A-3123A-9999A-9999E,ID002,301027136,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027219,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027222,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027223,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027225,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027245,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027246,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027247,""
7,2755.75,1,310015,1052514603,101,ID002,3117A-3123A-9999A-9999E,ID002,301027249,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027273,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027275,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027276,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027277,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027413,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027416,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027433,""
7,2755.75,1,310015,1052514604,101,ID002,3117A-3123A-9999A-9999E,ID002,301027440,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027441,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027453,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027478,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027480,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027483,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027487,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027503,""
7,2755.75,1,310015,1052514605,101,ID002,3117A-3123A-9999A-9999E,ID002,301027505,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027509,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027522,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027523,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027527,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027538,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027547,""
7,2700.635,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027725,""
7,2755.75,1,310015,1052514606,101,ID002,3117A-3123A-9999A-9999E,ID002,301027726,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027734,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027738,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027771,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027772,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027773,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027774,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027785,""
7,2755.75,1,310015,1052514607,101,ID002,3117A-3123A-9999A-9999E,ID002,301027786,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027824,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027825,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027827,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027828,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027829,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027840,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027853,""
7,2755.75,1,310015,1052514608,101,ID002,3117A-3123A-9999A-9999E,ID002,301027859,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027896,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027897,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027898,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027899,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027900,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301027993,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301028000,""
7,2755.75,1,310015,1052514609,101,ID002,3117A-3123A-9999A-9999E,ID002,301028001,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028005,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028006,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028022,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028023,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028043,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028044,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028082,""
7,2755.75,1,310015,1052514610,101,ID002,3117A-3123A-9999A-9999E,ID002,301028084,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028085,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028086,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028087,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028088,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028103,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028104,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028105,""
7,2755.75,1,310015,1052514611,101,ID002,3117A-3123A-9999A-9999E,ID002,301028106,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028115,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028119,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028126,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028127,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028146,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028147,""
7,2755.75,1,310015,1052514612,101,ID002,3117A-3123A-9999A-9999E,ID002,301028148,""
