Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO
51,2014,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963796
51,2068,1,310086,1052509940,101,ID002,3139A-3140A-9999A,ID010,300963797
51,2084,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963810
51,2095,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963811
51,2251,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963812
51,2091,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963813
51,2126,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963829
51,2056,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963830
51,2124,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963836
51,2100,1,310086,1052509941,101,ID002,3139A-3140A-9999A,ID010,300963838
51,2164,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963850
51,2128,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963851
51,2188,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963869
51,2088,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963870
51,2093,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963880
51,2166,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963881
51,2119,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300963882
51,2147,1,310086,1052509942,101,ID002,3139A-3140A-9999A,ID010,300965120
51,2156,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963893
51,2159,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963894
51,2246,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963910
51,2146,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963912
51,2217,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963932
51,2213,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963933
51,2132,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963944
51,2050,1,310086,1052509943,101,ID002,3139A-3140A-9999A,ID010,300963945
51,2100,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963954
51,2022,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963955
51,2083,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963958
51,2088,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963959
51,2125,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963969
51,2148,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963970
51,2072,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963978
51,2070,1,310086,1052509944,101,ID002,3139A-3140A-9999A,ID010,300963981
51,2087,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963984
51,2071,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963985
51,2076,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963994
51,2152,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300963995
51,2122,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964019
51,2189,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964021
51,2132,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964030
51,2026,1,310086,1052509945,101,ID002,3139A-3140A-9999A,ID010,300964031
51,2124,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964034
51,2045,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964035
51,2080,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964075
51,2015,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964076
51,2088,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964077
51,2038,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964078
51,2082,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964082
51,2042,1,310086,1052509946,101,ID002,3139A-3140A-9999A,ID010,300964083
51,2104,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964094
51,2036,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964095
51,2073,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964150
51,2096,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964185
51,2074,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964187
51,601,0,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964189
51,2097,1,310086,1052509947,101,ID002,3139A-3140A-9999A,ID010,300964546
50,2017,1,310086,1052510031,101,ID002,3139A-3140A-9999A,ID010,300965434
50,706,0,310086,1052510031,101,ID002,3139A-3140A-9999A,ID010,300965435
40,2084,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978455
40,2009,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978456
40,2134,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978457
40,2044,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978458
40,2067,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978552
40,2086,1,310086,1052511031,101,ID002,3139A-3140A-9999A,ID010,300978555
40,2176,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978559
40,2014,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978567
40,2109,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978568
40,2063,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978569
40,2092,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978570
40,2014,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978571
40,2084,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978592
40,1997,1,310086,1052511032,101,ID002,3139A-3140A-9999A,ID010,300978593
38,2110,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982128
38,1995,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982130
38,2132,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982334
38,2041,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982335
38,2082,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982336
38,2009,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982338
38,2111,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982340
38,2003,1,310086,1052511231,101,ID002,3139A-3140A-9999A,ID010,300982341
38,2096,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982406
38,2014,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982407
38,2045,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982408
38,2004,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982409
38,2104,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982410
38,2021,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982411
38,2094,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982412
38,2040,1,310086,1052511232,101,ID002,3139A-3140A-9999A,ID010,300982414
38,2097,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982530
38,2058,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982531
38,2102,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982532
38,2032,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982533
38,2089,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982534
38,2036,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982535
38,2150,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982536
38,2141,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982537
38,2092,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982546
38,2211,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982547
38,2143,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982548
38,2131,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982549
38,2157,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982550
38,2139,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982551
38,2067,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982552
38,2228,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982560
38,2129,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982602
38,2080,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982603
38,2196,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982604
38,2066,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982605
38,2221,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982606
38,2130,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982607
38,2136,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982652
38,2113,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982654
37,2134,1,310086,1052511332,101,ID002,3140A-9999A,ID010,300982953
37,2067,1,310086,1052511332,101,ID002,3140A-9999A,ID010,300982954
37,2037,1,310086,1052511333,101,ID002,3139A-3140A-9999A,ID010,300983037
37,2162,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983041
37,2097,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983042
37,2159,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983064
37,2052,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983065
37,2123,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983072
37,2101,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983073
37,2153,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983182
37,2038,1,310086,1052511334,101,ID002,3139A-3140A-9999A,ID010,300983183
37,2141,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983080
37,2022,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983081
37,2133,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983087
37,2027,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983088
37,2116,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983099
37,2037,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983100
37,2107,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983116
37,2021,1,310086,1052511335,101,ID002,3139A-3140A-9999A,ID010,300983117
37,2113,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983122
37,2040,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983123
37,2116,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983127
37,2032,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983128
37,2158,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983147
37,2031,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983148
37,2115,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983152
37,2033,1,310086,1052511336,101,ID002,3139A-3140A-9999A,ID010,300983153
37,2028,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID002,300983228
37,2130,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983159
37,2028,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983160
37,2096,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983198
37,2025,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983199
37,2117,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983209
37,2023,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983210
37,2109,1,310086,1052511337,101,ID002,3139A-3140A-9999A,ID010,300983227
37,2122,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983247
37,2032,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983248
37,2131,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983262
37,2030,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983264
37,2111,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983274
37,2042,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983275
37,2108,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983291
37,2035,1,310086,1052511338,101,ID002,3139A-3140A-9999A,ID010,300983292
37,2122,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983300
37,2060,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983303
37,2206,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983309
37,2060,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983310
37,2113,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983312
37,2094,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983313
37,2150,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983334
37,2059,1,310086,1052511339,101,ID002,3139A-3140A-9999A,ID010,300983335
37,2134,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983340
37,2037,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983341
37,2112,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983350
37,2117,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983351
37,2192,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983355
37,2208,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983365
37,2054,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300983366
37,2042,1,310086,1052511340,101,ID002,3139A-3140A-9999A,ID010,300984300
37,2104,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983381
37,2019,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983382
37,2148,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983393
37,2054,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983394
37,2150,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983399
37,2035,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983400
37,2118,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983405
37,2044,1,310086,1052511341,101,ID002,3139A-3140A-9999A,ID010,300983406
37,2120,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983429
37,2037,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983430
37,2128,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983433
37,2038,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983435
37,2138,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983442
37,2043,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983443
37,2157,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983449
37,2038,1,310086,1052511342,101,ID002,3139A-3140A-9999A,ID010,300983450
37,2121,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983454
37,2025,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983455
37,2112,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983456
37,2030,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983458
37,2100,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983486
37,2018,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983488
37,2125,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300983501
37,2032,1,310086,1052511343,101,ID002,3139A-3140A-9999A,ID010,300984301
37,1418,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983503
37,2125,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983607
37,2025,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983610
37,2100,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983624
37,2028,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983625
37,2037,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983670
37,2108,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983765
37,2129,1,310086,1052511344,101,ID002,3139A-3140A-9999A,ID010,300983766
37,2029,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID002,300983940
37,2135,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983767
37,2033,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983768
37,2168,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983769
37,2028,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983770
37,2186,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983782
37,2131,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983938
37,2135,1,310086,1052511345,101,ID002,3139A-3140A-9999A,ID010,300983939
36,2092,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983984
36,2035,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983985
36,2104,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983986
36,2027,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983987
36,2121,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983988
36,2032,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983989
36,2134,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983994
36,2025,1,310086,1052511431,101,ID002,3139A-3140A-9999A,ID010,300983995
36,2166,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984011
36,2051,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984012
36,2117,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984013
36,2046,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984014
36,2102,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984015
36,2156,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984016
36,2095,1,310086,1052511432,101,ID002,3139A-3140A-9999A,ID010,300984105
36,2120,1,310086,1052511433,101,ID002,3139A-3140A-9999A,ID010,300984308
36,2023,1,310086,1052511433,101,ID002,3139A-3140A-9999A,ID010,300984309
36,2108,1,310086,1052511433,101,ID002,3139A-3140A-9999A,ID010,300985170
32,2098,1,310086,1052511831,101,ID002,3139A-3140A-9999A,ID010,300989985
32,2075,1,310086,1052511831,101,ID002,3139A-3140A-9999A,ID010,300989989
24,2101,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001279
24,2055,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001281
24,2033,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001288
24,2041,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001289
24,2078,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001354
24,2021,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001355
24,2155,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001356
24,2077,1,310086,1052512631,101,ID002,3139A-3140A-9999A,ID010,301001357
24,2130,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001358
24,2054,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001359
24,2099,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001382
24,2038,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001383
24,2088,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001384
24,2078,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001385
24,2085,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001391
24,2095,1,310086,1052512632,101,ID002,3139A-3140A-9999A,ID010,301001392
24,2125,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001415
24,2050,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001417
24,2141,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001434
24,2097,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001438
24,2133,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001439
24,2080,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001440
24,2085,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001498
24,2052,1,310086,1052512633,101,ID002,3139A-3140A-9999A,ID010,301001499
24,2140,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001500
24,2083,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001511
24,2149,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001546
24,2054,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001547
24,2101,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001565
24,2063,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001567
24,2056,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001577
24,2048,1,310086,1052512634,101,ID002,3139A-3140A-9999A,ID010,301001578
24,2120,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001590
24,2067,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001591
24,2115,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001613
24,2093,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001614
24,2044,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001622
24,2156,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001626
24,2097,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001636
24,2066,1,310086,1052512635,101,ID002,3139A-3140A-9999A,ID010,301001637
24,2045,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001649
24,2062,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001650
24,2096,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001659
24,2062,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001665
24,2089,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001688
24,2056,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001689
24,2061,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001719
24,2058,1,310086,1052512636,101,ID002,3139A-3140A-9999A,ID010,301001720
24,2092,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001734
24,2050,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001735
24,2034,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001781
24,2086,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001782
24,2065,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001808
24,2056,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001810
24,2071,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001837
24,2044,1,310086,1052512637,101,ID002,3139A-3140A-9999A,ID010,301001839
24,2066,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001851
24,2063,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001853
24,2080,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001888
24,2080,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001889
24,2080,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001896
24,2052,1,310086,1052512638,101,ID002,3139A-3140A-9999A,ID010,301001897
23,2066,1,310086,1052512731,101,ID002,3139A-3140A-9999A,ID010,301001915
23,2069,1,310086,1052512731,101,ID002,3139A-3140A-9999A,ID010,301001916
23,2053,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001935
23,2051,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001936
23,2152,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001943
23,2072,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001944
23,2048,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001961
23,2045,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001962
23,2046,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001993
23,2045,1,310086,1052512732,101,ID002,3139A-3140A-9999A,ID010,301001994
23,2064,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002042
23,2054,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002043
23,2048,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002097
23,2046,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002098
23,2057,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002122
23,2072,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002123
23,2048,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002135
23,2054,1,310086,1052512733,101,ID002,3139A-3140A-9999A,ID010,301002136
23,2048,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002147
23,2048,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002148
23,2051,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002159
23,2053,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002160
23,2039,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002222
23,2052,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002223
23,2083,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002224
23,2128,1,310086,1052512734,101,ID002,3139A-3140A-9999A,ID010,301002225
23,2123,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002226
23,2070,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002227
23,2137,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002260
23,2125,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002261
23,2185,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002263
23,2161,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002264
23,2239,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002265
23,2203,1,310086,1052512735,101,ID002,3139A-3140A-9999A,ID010,301002266
23,2200,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002353
23,2125,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002354
23,2309,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002355
23,2191,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002356
23,2128,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002368
23,2123,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002369
23,2125,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002427
23,2121,1,310086,1052512736,101,ID002,3139A-3140A-9999A,ID010,301002428
23,2168,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002429
23,2127,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002430
23,2254,1,310086,1052512737,101,ID002,3139A-3140A-9999A,ID010,301002433
