Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897188
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897189
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897190
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897222
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897223
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897224
47,2755.75,1,310726,1022505159,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897225
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897306
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897307
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897308
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897309
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897367
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897368
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897369
47,2755.75,1,310726,1022505160,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897370
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897376
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897377
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897383
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897384
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897465
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897466
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897467
47,2755.75,1,310726,1022505161,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897468
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897926
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897927
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897928
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897929
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897930
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897931
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897932
46,2755.75,1,310726,1022505252,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897933
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897994
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897995
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897996
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300897998
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898001
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898002
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898003
46,2755.75,1,310726,1022505253,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898004
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898138
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898139
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898140
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898141
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898142
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898143
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898144
46,2755.75,1,310726,1022505254,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300898145
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901218
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901219
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901221
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901222
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901223
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901224
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901225
44,2755.75,1,310726,1022505455,101,WA003,3002A-3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901226
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901336
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901337
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901338
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901339
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901340
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901341
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901342
44,2755.75,1,310726,1022505456,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901343
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901421
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901422
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901423
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901424
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901425
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901427
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901428
44,2755.75,1,310726,1022505457,101,WA003,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,WA010,300901429
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901519
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901520
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901521
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901522
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901535
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901536
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901537
44,2755.75,1,310726,1022505458,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901702
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901715
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901771
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901772
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901804
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901805
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901833
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901834
44,2755.75,1,310726,1022505459,101,WA003,3007S-3025S-3033A-3035A-9999A-9999E,WA010,300901835
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902718
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902719
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902724
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902725
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902730
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902731
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902742
43,2755.75,1,310726,1022505554,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902743
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902795
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902796
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902797
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902798
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902831
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902832
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902833
43,2755.75,1,310726,1022505555,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902834
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902838
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902840
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902841
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902842
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902864
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902865
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902866
43,2755.75,1,310726,1022505556,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902867
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902913
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902914
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902915
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902916
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902917
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902918
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902925
43,2755.75,1,310726,1022505557,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902926
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902927
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902928
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902934
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300902940
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903091
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903104
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903105
43,2755.75,1,310726,1022505558,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903108
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903118
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903121
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903135
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903136
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903137
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903148
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903181
43,2755.75,1,310726,1022505559,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903183
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903221
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903276
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903278
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903279
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903281
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903287
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903288
43,2755.75,1,310726,1022505560,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903289
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903877
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903878
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903879
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903880
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903925
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903926
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903927
42,2755.75,1,310726,1022505652,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903928
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903950
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903952
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903953
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903954
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903955
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300903956
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904029
42,2755.75,1,310726,1022505653,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904030
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904031
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904032
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904049
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904050
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904051
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904052
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904054
42,2755.75,1,310726,1022505654,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904097
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904102
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904103
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904104
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904105
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904106
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904108
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904109
42,2755.75,1,310726,1022505655,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904110
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904212
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904213
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904214
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904215
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904217
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904218
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904219
42,2755.75,1,310726,1022505656,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300904220
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904253
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904254
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904255
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904256
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904258
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904259
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904340
42,2755.75,1,310726,1022505657,101,WA003,3025S-3033A-3035A-9999A-9999E,WA010,300904356
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905792
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905793
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905795
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905796
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905828
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905829
41,2755.75,1,310726,1022505756,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300905830
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905903
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905905
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905920
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905921
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905947
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905948
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905949
41,2755.75,1,310726,1022505758,101,WA003,3005WGUM-3005WGUM-3007DRYGUM,WA010,300905950
41,2755.75,1,310726,1022505760,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906074
41,2755.75,1,310726,1022505760,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906094
41,2755.75,1,310726,1022505760,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906095
41,2755.75,1,310726,1022505760,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906096
41,2755.75,1,310726,1022505760,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906097
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906760
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906761
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906762
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906763
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906764
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906765
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906766
40,2755.75,1,310726,1022505852,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906767
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906918
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906919
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906920
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906921
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906940
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906941
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906947
40,2755.75,1,310726,1022505853,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300906948
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907069
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907116
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907117
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907118
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907145
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907146
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907147
40,2755.75,1,310726,1022505854,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907148
40,2755.75,1,310726,1022505855,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907162
40,2755.75,1,310726,1022505855,101,WA003,3005WGUM-3005WGUM-3007DRYGUM-3007FO,WA010,300907183
