Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
12,2755.75,1,310724,1012514108,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301021327,
12,2755.75,1,310724,1012514108,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301021348,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021349,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021354,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021361,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021364,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021370,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021390,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021392,
12,2755.75,1,310724,1012514109,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301021395,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021410,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021581,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021582,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021583,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021586,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021587,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021588,
12,2755.75,1,310724,1012514110,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301021624,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021642,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021643,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021644,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021646,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021647,
12,2755.75,1,310724,1012514111,101,WA002,3040A-3045A-9999A,WA007,301021648,
13,2755.75,1,310015,1052514010,101,ID002,3117A-3123A-9999A-9999E,ID010,301020089,
13,2755.75,1,310015,1052514010,101,ID002,3117A-3123A-9999A-9999E,ID010,301020090,
13,2755.75,1,310015,1052514010,101,ID002,3117A-3123A-9999A-9999E,ID010,301020091,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020132,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020133,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020134,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020135,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020136,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020137,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020138,
13,2755.75,1,310015,1052514011,101,ID002,3117A-3123A-9999A-9999E,ID010,301020139,
13,2755.75,1,310015,1052514012,101,ID002,3117A-3123A-9999A-9999E-9999A-9999E,ID010,301020196,
13,2755.75,1,310015,1052514012,101,ID002,3117A-3123A-9999A-9999E-9999A-9999E,ID010,301020198,
13,2755.75,1,310015,1052514012,101,ID002,3117A-3123A-9999A-9999E-9999A-9999E,ID010,301020199,
13,2755.75,1,310015,1052514012,101,ID002,3117A-3123A-9999A-9999E-9999A-9999E,ID010,301020200,
13,2755.75,1,310015,1052514012,101,ID002,9999A-9999E-9999A-9999E,ID010,301020201,
13,2755.75,1,310015,1052514012,101,ID002,9999A-9999E-9999A-9999E,ID010,301020202,
13,2755.75,1,310015,1052514012,101,ID002,9999A-9999E-9999A-9999E,ID010,301020203,
13,2755.75,1,310015,1052514012,101,ID002,9999A-9999E-9999A-9999E,ID010,301020204,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020274,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020276,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020278,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020279,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020280,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020281,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3117A-3123A-3123A-9999A-9999E-9999A-9999E,ID010,301020282,
13,2755.75,1,310015,1052514013,101,ID002,3117A-3123A-9999A-9999E-9999A-9999E,ID010,301020277,
13,2755.75,1,310015,1052514015,101,ID002,3117A-3123A-9999A-9999E,ID010,301020384,
13,2755.75,1,310015,1052514015,101,ID002,3117A-3123A-9999A-9999E,ID010,301020385,
13,2755.75,1,310015,1052514015,101,ID002,3117A-3123A-9999A-9999E,ID010,301020386,
13,2755.75,1,310015,1052514015,101,ID002,3117A-3123A-9999A-9999E,ID010,301020387,
13,2755.75,1,310015,1052514015,101,ID002,3117A-3123A-9999A-9999E,ID010,301020388,
13,1047.185,0,310018,1002514001,102,WA001,9999A,WA001,301019913,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019915,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019916,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019917,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019965,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019967,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019968,
13,2755.75,1,310018,1002514001,102,WA001,9999A,WA001,301019969,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301019997,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020000,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020001,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020002,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020003,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020006,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020007,
13,2755.75,1,310018,1002514002,102,WA001,9999A,WA001,301020008,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020153,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020154,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020155,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020156,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020157,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020158,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020159,
13,2755.75,1,310018,1002514003,102,WA001,9999A,WA001,301020160,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020325,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020326,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020327,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020328,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020559,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020560,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020561,
13,2755.75,1,310018,1002514004,102,WA001,9999A,WA001,301020562,
13,2590.405,1,310018,1002514005,102,WA001,9999A,WA001,301020563,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019213,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019214,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019248,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019249,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019250,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019251,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019253,
13,2755.75,1,310724,1012514001,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019254,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019334,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019336,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019348,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019351,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019388,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019389,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019390,
13,2755.75,1,310724,1012514002,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019453,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019465,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019466,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019476,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019477,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019495,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019498,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019510,
13,2755.75,1,310724,1012514003,101,WA002,3040A-3043A-3045A-3053A-9999A-9999C-9999E,WA007,301019537,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019673,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019701,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019703,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019704,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019713,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019716,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019728,
13,2755.75,1,310724,1012514004,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301019736,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019745,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019747,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019749,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019750,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019754,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019761,
13,2755.75,1,310724,1012514005,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019763,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019770,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019789,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019793,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019801,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019811,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019820,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019826,
13,2755.75,1,310724,1012514006,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019837,
13,2755.75,1,310724,1012514007,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019856,
13,2755.75,1,310724,1012514007,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019861,
13,2755.75,1,310724,1012514007,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019873,
13,2755.75,1,310724,1012514007,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999C-9999E,WA007,301019874,
13,2755.75,1,310724,1012514010,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301020152,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020168,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020169,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020170,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020171,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020172,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020173,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020174,
13,2755.75,1,310724,1012514011,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020175,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020252,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020254,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020255,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020256,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020271,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020272,
13,2755.75,1,310724,1012514012,101,WA002,3040A-3043A-3045A-3053A-9999A-9999E,WA007,301020287,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020499,
13,2700.635,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020500,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020501,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020502,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020506,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020507,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020509,
13,2755.75,1,310726,1022514052,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301020510,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018183,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018184,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018185,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018186,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018223,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018224,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018225,
14,2755.75,1,310002,1002513901,102,WA001,9999A,WA001,301018226,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018250,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018275,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018278,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018289,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018299,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018312,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018330,
14,2755.75,1,310002,1002513902,102,WA001,9999A,WA001,301018342,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018371,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018372,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018373,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018375,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018433,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018434,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018435,
14,2755.75,1,310002,1002513903,102,WA001,9999A,WA001,301018436,
14,2755.75,1,310002,1002513904,102,WA001,9999A,WA001,301018606,
14,2755.75,1,310002,1002513904,102,WA001,9999A,WA001,301018607,
14,2700.635,1,310724,1012513905,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018028,
14,2755.75,1,310724,1012513905,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018029,
14,2755.75,1,310724,1012513905,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018041,
14,2755.75,1,310724,1012513905,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018042,
14,2755.75,1,310724,1012513908,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301018260,
14,2755.75,1,310724,1012513908,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301018272,
14,2755.75,1,310724,1012513908,101,WA002,3040A-3045A-3053A-9999A-9999E,WA007,301018296,
14,2755.75,1,310724,1012513909,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018308,
14,2755.75,1,310724,1012513909,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018324,
14,2755.75,1,310724,1012513909,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018337,
14,2755.75,1,310724,1012513909,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,301018347,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018516,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018517,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018535,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018634,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018679,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018684,
14,2755.75,1,310724,1012513911,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018701,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018702,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018703,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018704,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018705,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018764,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018775,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018777,
14,2755.75,1,310724,1012513912,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018779,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018785,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018786,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018792,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018831,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018832,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018833,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018834,
14,2755.75,1,310724,1012513913,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018835,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018908,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018909,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018932,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018934,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018945,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018949,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018962,
14,2755.75,1,310724,1012513914,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018963,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018964,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018965,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301018967,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019021,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019022,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019023,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019037,
14,2755.75,1,310724,1012513915,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019038,
14,2755.75,1,310724,1012513916,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019049,
14,2755.75,1,310724,1012513916,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019050,
14,2755.75,1,310724,1012513916,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019103,
14,2755.75,1,310724,1012513916,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,301019104,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019007,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019008,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019009,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019010,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019013,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019014,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019015,
14,2755.75,1,310726,1022513953,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301019016,
14,2755.75,1,310726,1022513954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301019060,
14,2755.75,1,310726,1022513954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301019061,
14,2755.75,1,310726,1022513954,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,301019063,
